,TD3_det_q,TD3_det_policy
236,0.07167593962512911,-1.492561936378479
237,0.07567092875950038,-1.532860279083252
238,0.06708676886744797,-1.4974123239517212
239,0.062437002677470446,-1.4858489036560059
240,0.08514867121353746,-1.5302538871765137
241,0.08560638130642474,-1.4122079610824585
242,0.06054844789206982,-1.4485399723052979
243,0.07784650895744562,-1.5159776210784912
244,0.07375612960197031,-1.3723260164260864
245,0.06440860536880791,-1.3461370468139648
246,0.07199658692814409,-1.2735403776168823
247,0.0652581787109375,-1.3757013082504272
248,0.0785297810845077,-1.3151955604553223
249,0.08813890103250742,-1.3561182022094727
250,0.08886483602225781,-1.4418911933898926
251,0.08159196512773632,-1.6665369272232056
252,0.09645537836477161,-1.4073981046676636
253,0.0649748120456934,-1.3508200645446777
254,0.08064697390422225,-1.1755876541137695
255,0.08527685672044755,-1.4849210977554321
256,0.0735070036444813,-1.4570553302764893
257,0.07259560056962072,-1.2606182098388672
258,0.07901373519562185,-1.1034984588623047
259,0.061297895181924106,-1.3727896213531494
260,0.08480063900351524,-1.3136860132217407
261,0.07761432142928243,-1.43877375125885
262,0.07268883895128965,-1.3221601247787476
263,0.08608946114778519,-1.3330824375152588
264,0.07334588401950896,-1.2244799137115479
265,0.060340817188844084,-1.3819997310638428
266,0.06438774600625038,-1.4519418478012085
267,0.07229905769228935,-1.3276515007019043
268,0.06350345785729587,-1.4149134159088135
269,0.06938789490610361,-1.511361837387085
270,0.054491218477487564,-1.4356796741485596
271,0.09303316606208682,-1.5111970901489258
272,0.06968143510632217,-1.4313889741897583
273,0.07583397969603539,-1.393784999847412
274,0.08381786001846195,-1.1259937286376953
275,0.06749822285026312,-1.1916967630386353
276,0.06782798614352942,-1.192018985748291
277,0.06287032118998467,-1.5051409006118774
278,0.07371673457324505,-1.5235004425048828
279,0.06693610857240856,-1.3242031335830688
280,0.06699475372210145,-1.264139175415039
281,0.06455373442731797,-1.5610584020614624
282,0.08365780534222722,-1.4777811765670776
283,0.06616975677199662,-1.3892743587493896
284,0.09805065802298486,-1.320340871810913
285,0.08024203496053815,-1.2222089767456055
286,0.05779448006302118,-1.4141560792922974
287,0.06188887653872371,-1.4772869348526
288,0.06465965402312576,-1.2012765407562256
289,0.06432707168161869,-1.1764661073684692
290,0.07153866956010461,-1.44490647315979
291,0.08066565718501806,-1.253953218460083
292,0.0723834490776062,-1.5011117458343506
293,0.08540786339901388,-1.2989773750305176
294,0.07493575057946146,-1.312548279762268
295,0.07058445911854505,-1.330458402633667
296,0.07820739084854722,-1.3073869943618774
297,0.07854753823019564,-1.4265786409378052
298,0.06355235883034765,-1.4087719917297363
299,0.06304639043286443,-1.3153200149536133
300,0.07420982756651938,-1.1529940366744995
301,0.06889203906059266,-1.4433985948562622
302,0.061856651175767184,-1.369542121887207
303,0.08285226249136031,-1.2792426347732544
304,0.08674560546875,-1.311042308807373
305,0.08036042466759681,-1.4002115726470947
306,0.07285514133051038,-1.3223055601119995
307,0.09115492602810264,-1.4466969966888428
308,0.06370183575898408,-1.5052292346954346
309,0.06894838500767947,-1.1978424787521362
310,0.0708921385742724,-1.3428362607955933
311,0.05541667561046779,-1.0762202739715576
312,0.07293523792177439,-1.3216336965560913
313,0.07060657791793347,-1.2781230211257935
314,0.05901991883292794,-1.4028346538543701
315,0.07274725395254791,-1.1137841939926147
316,0.06413936764001846,-1.2385367155075073
317,0.05864007037132978,-1.2258001565933228
318,0.09036563403904438,-1.2370274066925049
319,0.06648984596133233,-1.401084303855896
320,0.06830967290326953,-1.0422396659851074
321,0.057280962634831664,-1.1193290948867798
322,0.057765708724036816,-1.5124789476394653
323,0.05791604339145124,-1.3057706356048584
324,0.04959563563577831,-1.1969209909439087
325,0.07944293595850467,-1.1410949230194092
326,0.05850259939208627,-1.3391958475112915
327,0.06772019158117473,-1.2729401588439941
328,0.06556879371404647,-1.3165533542633057
329,0.06109910531900823,-1.437608003616333
330,0.08258478654548526,-1.169093132019043
331,0.08009122825227678,-1.303125023841858
332,0.08380812527611851,-1.1435426473617554
333,0.06919133415445686,-1.1824145317077637
334,0.06643178043887019,-1.454878568649292
335,0.07028280210681259,-1.2942012548446655
336,0.07287929486483335,-1.2445147037506104
337,0.06666066493839025,-1.2112951278686523
338,0.06688058285973966,-1.3330456018447876
339,0.07362208374775946,-1.3867886066436768
340,0.07125616657547652,-1.3085930347442627
341,0.07921545714139938,-1.3750215768814087
342,0.0681041656807065,-1.338482141494751
343,0.0689621288701892,-1.2888424396514893
344,0.07265919127501547,-1.3293668031692505
345,0.062203572671860455,-1.083526611328125
346,0.08077567440457642,-1.2810289859771729
347,0.062154959086328745,-1.2586716413497925
348,0.06442017981782555,-1.292474389076233
349,0.06526729566976427,-1.373832106590271
350,0.07152023205533624,-1.1247186660766602
351,0.06674585098400712,-1.2493492364883423
352,0.08045345885679125,-1.1242560148239136
353,0.0737000828422606,-1.2454355955123901
354,0.05607299163937569,-1.2119311094284058
355,0.060699334051460024,-1.2445955276489258
356,0.07104492389596999,-1.2430144548416138
357,0.06316189484670759,-1.23807692527771
358,0.07429817791096865,-1.1214637756347656
359,0.07831670319661498,-1.2810635566711426
360,0.06280610499903559,-1.2591826915740967
361,0.061231841072440146,-1.276698112487793
362,0.07973926920443773,-1.2106503248214722
363,0.06740590337663889,-1.4383001327514648
364,0.0537050764542073,-1.3172436952590942
365,0.07655460929498076,-1.2030014991760254
366,0.059315427094697955,-1.2338770627975464
367,0.07769058873876929,-1.0093218088150024
368,0.061517038475722076,-1.3325690031051636
369,0.06299837740138173,-1.2045331001281738
370,0.06249666565097869,-1.3679718971252441
371,0.07407148463651538,-1.318961262702942
372,0.08430048788897693,-1.3563112020492554
373,0.06953998226672412,-1.3162862062454224
374,0.07300681822001934,-1.1738146543502808
375,0.06328529756516219,-1.1974626779556274
376,0.0804655322432518,-1.1032990217208862
377,0.07641148272901774,-1.1781799793243408
378,0.06730894254520535,-1.2853370904922485
379,0.09273798922076822,-1.4282238483428955
380,0.07766926163807511,-1.2988888025283813
381,0.07485725471749902,-1.2589566707611084
382,0.06608176205307245,-1.2508702278137207
383,0.0720708166435361,-1.264264464378357
384,0.07511368636041879,-1.429731845855713
385,0.06379211974330247,-1.0901910066604614
386,0.0817363304272294,-1.1193699836730957
387,0.07045073285698891,-1.0673882961273193
388,0.07820893512107432,-1.2253711223602295
389,0.06244134332053363,-1.326737642288208
390,0.0628423810750246,-1.3869694471359253
391,0.08030288267880678,-1.4163329601287842
392,0.054960140706971285,-1.2393392324447632
393,0.06673442307859659,-1.1006628274917603
394,0.07428725436329842,-1.195845365524292
395,0.0719181932322681,-1.0878905057907104
396,0.06963024905882775,-1.2713205814361572
397,0.06910998535342515,-1.3670024871826172
398,0.06159947030246258,-1.2617006301879883
399,0.05829845960251987,-1.3269535303115845
400,0.06562430126592517,-1.180455207824707
401,0.06582388743758201,-1.5944149494171143
402,0.06305570157244801,-1.2534486055374146
403,0.07386202311143279,-1.214482307434082
404,0.06720085271634162,-1.2944514751434326
405,0.07709840431809425,-1.2211905717849731
406,0.07364212650805711,-1.2622828483581543
407,0.07235167030245065,-1.1430414915084839
408,0.07275382702238858,-1.2866942882537842
409,0.06426915777847171,-1.241126537322998
410,0.05446001503616572,-1.3631118535995483
411,0.06765610976144672,-1.2635561227798462
412,0.05892720297910273,-1.3526519536972046
413,0.06668016579002142,-1.2335174083709717
414,0.06626432655379176,-1.1284520626068115
415,0.07792556313797831,-1.2693119049072266
416,0.06941496534273028,-1.1022058725357056
417,0.08076417489908636,-1.2373838424682617
418,0.09180487230420113,-1.2797812223434448
419,0.07797746421769261,-1.5471725463867188
420,0.06221358738839626,-1.1685314178466797
421,0.07546673267148435,-1.2708128690719604
422,0.05560514319688082,-1.2672168016433716
423,0.06689121937379242,-1.3115099668502808
424,0.06523191039450467,-1.1302061080932617
425,0.07336952548474074,-1.4197845458984375
426,0.0693151937611401,-1.2209757566452026
427,0.09465823494829237,-1.3269624710083008
428,0.07353746416978538,-1.2487232685089111
429,0.07403492299839855,-1.102768063545227
430,0.059667937085032464,-1.2112685441970825
431,0.0653900519758463,-1.2102603912353516
432,0.05901528837159276,-1.3696718215942383
433,0.06897375369444489,-1.2354373931884766
434,0.075600346904248,-1.112555980682373
435,0.07245028148405254,-1.3107056617736816
436,0.07283569037914277,-1.109484076499939
437,0.06579282657243311,-1.112940788269043
438,0.0631711607798934,-1.1348943710327148
439,0.07723713206127286,-1.3627760410308838
440,0.0718012956622988,-1.3906604051589966
441,0.06046118998900056,-1.414818286895752
442,0.0802382153365761,-1.3306385278701782
443,0.06383523773401975,-1.3314189910888672
444,0.060483187809586524,-1.3808152675628662
445,0.06110783008858561,-1.405590295791626
446,0.07877788631245494,-1.3033576011657715
447,0.06404637233354152,-1.19009268283844
448,0.0659837386570871,-1.043198823928833
449,0.059347270168364046,-1.3572019338607788
450,0.08405295410193503,-1.2685832977294922
451,0.07116925036534667,-1.1715526580810547
452,0.07149604788050055,-1.5372823476791382
453,0.06397327417507767,-1.2645169496536255
454,0.07931104440242052,-1.4427274465560913
455,0.07958654733374715,-1.288912296295166
456,0.07538932252675296,-1.3261042833328247
457,0.061559878420084715,-1.3268688917160034
458,0.05718206636607647,-1.1462860107421875
459,0.0812689902447164,-1.3447636365890503
460,0.09551762006245554,-1.1774405241012573
461,0.06129703018814325,-1.3210233449935913
462,0.06655474357306958,-1.1565576791763306
463,0.05552469622343779,-1.2738450765609741
464,0.07769931346178055,-1.2353266477584839
465,0.06103180016856641,-1.1171557903289795
466,0.05748196290805936,-1.5065431594848633
467,0.057918291743844746,-1.1782455444335938
468,0.07637292148545384,-1.2427845001220703
469,0.06300725549459457,-1.239693284034729
470,0.07282640976831317,-1.1504019498825073
471,0.053476159637793896,-1.2203245162963867
472,0.06130717355757952,-1.3581628799438477
473,0.06607901057228446,-1.3092422485351562
474,0.08108559801243245,-1.2071294784545898
475,0.07382482641376555,-1.2602124214172363
476,0.06251827199012042,-1.1773872375488281
477,0.07205824308097362,-1.2465970516204834
478,0.0609987670648843,-1.2031069993972778
479,0.06929222919046879,-0.9618596434593201
480,0.06358539458364248,-1.1022162437438965
481,0.06914648246020079,-1.2858705520629883
482,0.06717959808185697,-1.3087509870529175
483,0.09358992531895638,-1.1472108364105225
484,0.05977791553363204,-1.2367383241653442
485,0.06787169157527387,-1.314862847328186
486,0.06490038691088557,-1.3588576316833496
487,0.057402612809091806,-1.2896628379821777
488,0.08310047314502299,-1.185508131980896
489,0.06596409415826202,-1.246576189994812
490,0.06039072535000742,-1.1705251932144165
491,0.06503599153831602,-1.3799126148223877
492,0.0778322156239301,-1.249346375465393
493,0.0610799497179687,-1.360467553138733
494,0.08179547542706132,-1.267645001411438
495,0.0779891772288829,-1.2921111583709717
496,0.05266183651983738,-1.2186251878738403
497,0.06675547083839774,-1.2865082025527954
498,0.0666359987296164,-1.1057803630828857
499,0.053935730094090105,-1.246702790260315
500,0.06168852794915438,-1.1017730236053467
501,0.06678854380734264,-1.1438060998916626
502,0.06421935763210058,-1.2833105325698853
503,0.06096951710991561,-1.2893788814544678
504,0.058025300297886134,-1.2626680135726929
505,0.06021347033791244,-1.2661480903625488
506,0.07404743277467787,-1.1545066833496094
507,0.05964779832400382,-1.2386294603347778
508,0.06747700085863471,-1.2782542705535889
509,0.059957616683095696,-1.2678253650665283
510,0.06499156197533011,-1.2764439582824707
511,0.07358361528255046,-1.356764316558838
512,0.06831860268488527,-1.0607305765151978
513,0.061683998387306926,-1.2736396789550781
514,0.0912880152463913,-1.196400761604309
515,0.06354261766187846,-1.2857186794281006
516,0.08234298376366496,-1.417934775352478
517,0.07624197017401457,-1.3234955072402954
518,0.08662523094564677,-1.3355728387832642
519,0.06401220124214888,-1.3424336910247803
520,0.06589615098200738,-1.272559404373169
521,0.07390529719181359,-1.0525413751602173
522,0.07266660273075104,-1.2731504440307617
523,0.0655971867311746,-1.2746915817260742
524,0.06742622269317508,-1.32340669631958
525,0.056254644934087994,-1.1886438131332397
526,0.06462032820098101,-1.2123949527740479
527,0.07473868740722538,-1.206784725189209
528,0.059957696814090015,-1.3306841850280762
529,0.07637446133419871,-1.2664445638656616
530,0.06652299989014863,-1.1709611415863037
531,0.06023275253362954,-1.1920117139816284
532,0.0631395506579429,-1.2262308597564697
533,0.05642053202725947,-1.194794774055481
534,0.06411252312362194,-1.1429996490478516
535,0.08391110972501338,-1.0842446088790894
536,0.0731274654250592,-1.2587521076202393
537,0.06667767147067934,-1.2226520776748657
538,0.07185021426528693,-1.1484922170639038
539,0.0649763792194426,-1.0417044162750244
540,0.05130510555580258,-1.1945449113845825
541,0.06270543795078992,-1.110381841659546
542,0.05852971500717104,-1.2148230075836182
543,0.08002084339037538,-1.478797197341919
544,0.05866116583347321,-1.3941887617111206
545,0.06023350995965302,-1.1771637201309204
546,0.07921392425894737,-1.3834401369094849
547,0.07517494214698672,-1.3442175388336182
548,0.06489771083462983,-1.2689512968063354
549,0.07151569308713078,-1.1736506223678589
550,0.0633674868941307,-1.0948376655578613
551,0.061172871431335804,-1.224732518196106
552,0.07244861681014299,-1.147237777709961
553,0.06973686903715133,-1.3314580917358398
554,0.07629493336193263,-1.2018793821334839
555,0.05730203249491751,-1.3049856424331665
556,0.06290211772546173,-1.2187989950180054
557,0.061076257359236476,-1.3321613073349
558,0.07851542649790645,-1.2844810485839844
559,0.05713431593962014,-1.3141720294952393
560,0.05709037896245718,-1.1907843351364136
561,0.07038160162046551,-1.4109166860580444
562,0.06833231376484036,-1.2660720348358154
563,0.07565954886376858,-1.395287036895752
564,0.056942337546497586,-1.2133363485336304
565,0.06667212069965898,-1.2282922267913818
566,0.06021074268966913,-1.439141035079956
567,0.07521046806126833,-1.3065929412841797
568,0.07737603716552258,-1.170458197593689
569,0.06105855136178434,-1.1442571878433228
570,0.07440005477517843,-1.2596094608306885
571,0.0654482703935355,-1.1621829271316528
572,0.06288165701553225,-1.1141533851623535
573,0.07114581265486777,-1.166353464126587
574,0.06632165186107158,-1.1367723941802979
575,0.06331996637396514,-1.1658990383148193
576,0.06913905460387468,-1.2376431226730347
577,0.07271261801943182,-1.212509036064148
578,0.061040914608165624,-1.2511662244796753
579,0.06713773760944605,-1.226025938987732
580,0.0678786947671324,-1.3045361042022705
581,0.05719973252154887,-1.2084941864013672
582,0.05836855078116059,-1.1252644062042236
583,0.06071194359101355,-1.245018482208252
584,0.06519238276407123,-1.4450488090515137
585,0.06831452989950776,-1.3627185821533203
586,0.05614477100782096,-1.17864990234375
587,0.0733450427558273,-1.534672498703003
588,0.048553122216835616,-0.9615956544876099
589,0.06851197556592524,-1.3904106616973877
590,0.07046505708247423,-1.238247036933899
591,0.05592962441034615,-1.161647915840149
592,0.06511127635836601,-1.3580372333526611
593,0.08181820413097739,-1.4663816690444946
594,0.07529521910473705,-1.1046620607376099
595,0.07727842636406422,-1.1582435369491577
596,0.05846996262669563,-1.2739520072937012
597,0.05615582272410393,-1.3052849769592285
598,0.07755503218621015,-1.205485463142395
599,0.06791650734841824,-1.3236849308013916
600,0.06610121438279748,-1.3967156410217285
601,0.05637590563390404,-1.3357477188110352
602,0.07106069462373853,-1.194333553314209
603,0.07654446979053318,-1.2011052370071411
604,0.07122434817254543,-1.0353291034698486
605,0.06484054422937334,-1.09232759475708
606,0.06356944190803915,-1.2524700164794922
607,0.0707257735170424,-1.2058653831481934
608,0.08682990489527583,-1.3508508205413818
609,0.06954606886021793,-1.2181131839752197
610,0.05287665903568268,-1.2867969274520874
611,0.051423004805110396,-1.1945579051971436
612,0.07145414638333022,-1.4085837602615356
613,0.06453209437429905,-1.2666140794754028
614,0.06347430103458464,-1.1701111793518066
615,0.060499293291941286,-1.434025764465332
616,0.061556425150483846,-1.2714853286743164
617,0.07199728397652506,-1.3557069301605225
618,0.07274807241745293,-1.2852128744125366
619,0.06430385513231159,-1.1349858045578003
620,0.06792718353681267,-1.1742973327636719
621,0.07003780751489103,-1.3588085174560547
622,0.07503607792779804,-1.2962522506713867
623,0.0809252128843218,-1.412307620048523
624,0.06284426672384143,-1.293337106704712
625,0.0610618253890425,-1.233851671218872
626,0.07461793502792716,-1.1688179969787598
627,0.0635198384989053,-1.227254033088684
628,0.07329935687594116,-1.132095456123352
629,0.059004497230052945,-1.2390737533569336
630,0.06851376798935234,-1.4735009670257568
631,0.05423334245570004,-1.2927920818328857
632,0.05845143996179104,-1.2510464191436768
633,0.05487454784102738,-1.1721540689468384
634,0.06533418040722609,-1.4388072490692139
635,0.06642915946431457,-1.510145902633667
636,0.06340790304355323,-1.1605288982391357
637,0.06562638200819493,-1.1751948595046997
638,0.0781209891475737,-1.3579754829406738
639,0.07343153931200504,-1.2967063188552856
640,0.05668288823217153,-1.1437890529632568
641,0.06639426334761084,-1.4155489206314087
642,0.06692897025495767,-1.5230776071548462
643,0.06264278400689363,-1.3079546689987183
644,0.05757700697518885,-1.3436319828033447
645,0.06120476453565061,-1.3865759372711182
646,0.07118322905153036,-0.9963202476501465
647,0.07255908013321459,-1.2338433265686035
648,0.08779180041514337,-1.1563358306884766
649,0.058736924454569815,-1.2258141040802002
650,0.06154452037997544,-1.3715269565582275
651,0.05731775158084929,-1.3005951642990112
652,0.0654459323361516,-1.3599536418914795
653,0.06878691370598972,-1.2132662534713745
654,0.06728331061080098,-1.4449071884155273
655,0.06227498251013458,-1.4059258699417114
656,0.06639619736932217,-1.3950327634811401
657,0.07185607921332121,-1.3393491506576538
658,0.07287616377696395,-1.3720462322235107
659,0.07237554836086929,-1.2424253225326538
660,0.06325856647454202,-1.2342941761016846
661,0.05551276469603181,-1.1721014976501465
662,0.06324976095929742,-1.5349398851394653
663,0.0762768738064915,-1.3367094993591309
664,0.07761730467900634,-1.318188190460205
665,0.04791389274410904,-1.450925350189209
666,0.06359181065112353,-1.3166152238845825
667,0.06255524402484297,-1.1438452005386353
668,0.05520602162927389,-1.3923568725585938
669,0.06509420447982847,-1.5451668500900269
670,0.06908842963166535,-1.2067651748657227
671,0.0793470319546759,-1.1637940406799316
672,0.07041391977109016,-1.4840118885040283
